report_id,hash,url,description,source,created,last_update
2024,9683e9f227db74566ec679f5c08d5208bbcb47ea,https://www.cfr.org/interactive/cyber-operations/dukes,"a 2015 report by f-secure describe apt29 as: ''the dukes are a well-resourced, highly dedicated and organized cyberespionage group that we believe has been working for the russian federation since at least 2008 to collect intelligence in support of foreign and security policy decision-making. the dukes show unusual confidence in their ability to continue successfully compromising their targets, as well as in their ability to operate with impunity. the dukes primarily target western governments and related organizations, such as government ministries and agencies, political think tanks, and governmental subcontractors. their targets have also included the governments of members of the commonwealth of independent states;asian, african, and middle eastern governments;organizations associated with chechen extremism;and russian speakers engaged in the illicit trade of controlled substances and drugs. the dukes are known to employ a vast arsenal of malware toolsets, which we identify as miniduke, cosmicduke, onionduke, cozyduke, cloudduke, seaduke, hammerduke, pinchduke, and geminiduke. in recent years, the dukes have engaged in apparently biannual large - scale spear - phishing campaigns against hundreds or even thousands of recipients associated with governmental institutions and affiliated organizations. these campaigns utilize a smash - and - grab approach involving a fast but noisy breakin followed by the rapid collection and exfiltration of as much data as possible.if the compromised target is discovered to be of value, the dukes will quickly switch the toolset used and move to using stealthier tactics focused on persistent compromise and long - term intelligence gathering. this threat actor targets government ministries and agencies in the west, central asia, east africa, and the middle east; chechen extremist groups; russian organized crime; and think tanks. it is suspected to be behind the 2015 compromise of unclassified networks at the white house, department of state, pentagon, and the joint chiefs of staff. the threat actor includes all of the dukes tool sets, including miniduke, cosmicduke, onionduke, cozyduke, seaduke, cloudduke (aka minidionis), and hammerduke (aka hammertoss). ''",misp_galaxy_external_reference,2019-07-16 13:54:07.791921+00,2019-07-16 13:54:07.791921+00
2027,b4b575291dc8c31030f7154d83d8aaf2f4338805,https://www.bleepingcomputer.com/news/security/north-korean-hackers-are-up-to-no-good-again/,"since 2009, hidden cobra actors have leveraged their capabilities to target and compromise a range of victims; some intrusions have resulted in the exfiltration of data while others have been disruptive in nature. commercial reporting has referred to this activity as lazarus group and guardians of peace. tools and capabilities used by hidden cobra actors include ddos botnets, keyloggers, remote access tools (rats), and wiper malware. variants of malware and tools used by hidden cobra actors include destover, duuzer, and hangman.",misp_galaxy_external_reference,2019-07-16 13:54:19.448391+00,2019-07-16 13:54:19.448391+00
2028,4134f2253269ad16081bf205f3e4003a51f67a69,https://www.cfr.org/interactive/cyber-operations/lazarus-group,"since 2009, hidden cobra actors have leveraged their capabilities to target and compromise a range of victims; some intrusions have resulted in the exfiltration of data while others have been disruptive in nature. commercial reporting has referred to this activity as lazarus group and guardians of peace. tools and capabilities used by hidden cobra actors include ddos botnets, keyloggers, remote access tools (rats), and wiper malware. variants of malware and tools used by hidden cobra actors include destover, duuzer, and hangman.",misp_galaxy_external_reference,2019-07-16 13:54:20.325564+00,2019-07-16 13:54:20.325564+00
2029,d1def353e9d29b1db802163ae03cc2bd65db16a0,https://www.cfr.org/interactive/cyber-operations/operation-ghostsecret,"since 2009, hidden cobra actors have leveraged their capabilities to target and compromise a range of victims; some intrusions have resulted in the exfiltration of data while others have been disruptive in nature. commercial reporting has referred to this activity as lazarus group and guardians of peace. tools and capabilities used by hidden cobra actors include ddos botnets, keyloggers, remote access tools (rats), and wiper malware. variants of malware and tools used by hidden cobra actors include destover, duuzer, and hangman.",misp_galaxy_external_reference,2019-07-16 13:54:21.131247+00,2019-07-16 13:54:21.131247+00
2030,4fb4b896c0ad28928b13927efdc6e97fcc1b4abd,https://www.cfr.org/interactive/cyber-operations/compromise-cryptocurrency-exchanges-south-korea,"since 2009, hidden cobra actors have leveraged their capabilities to target and compromise a range of victims; some intrusions have resulted in the exfiltration of data while others have been disruptive in nature. commercial reporting has referred to this activity as lazarus group and guardians of peace. tools and capabilities used by hidden cobra actors include ddos botnets, keyloggers, remote access tools (rats), and wiper malware. variants of malware and tools used by hidden cobra actors include destover, duuzer, and hangman.",misp_galaxy_external_reference,2019-07-16 13:54:21.617455+00,2019-07-16 13:54:21.617455+00
2031,4f93a002654e6ef8ee9096b89a24565ecc5a13ac,https://www.bleepingcomputer.com/news/security/lazarus-group-deploys-its-first-mac-malware-in-cryptocurrency-exchange-hack/,"since 2009, hidden cobra actors have leveraged their capabilities to target and compromise a range of victims; some intrusions have resulted in the exfiltration of data while others have been disruptive in nature. commercial reporting has referred to this activity as lazarus group and guardians of peace. tools and capabilities used by hidden cobra actors include ddos botnets, keyloggers, remote access tools (rats), and wiper malware. variants of malware and tools used by hidden cobra actors include destover, duuzer, and hangman.",misp_galaxy_external_reference,2019-07-16 13:54:22.256096+00,2019-07-16 13:54:22.256096+00
2035,35f52bbf3a8ce8ab263c53966c861cabf362c836,https://www.cfr.org/interactive/cyber-operations/stealth-falcon,"this threat actor targets civil society groups and emirati journalists, activists, and dissidents. ",misp_galaxy_external_reference,2019-07-16 13:54:57.921743+00,2019-07-16 13:54:57.921743+00
2044,fd3f8b5f53a6ec05637ea36ffa2f753b6f358bb6,https://www.cfr.org/interactive/cyber-operations/moafee,"threat group that has targeted japanese organizations with phishing emails. due to overlapping ttps, including similar custom tools, dragonok is thought to have a direct or indirect relationship with the threat group moafee. 2223 it is known to use a variety of malware, including sysget/hellobridge, plugx, poisonivy, formerfirstrat, nflog, and newct.",misp_galaxy_external_reference,2019-07-16 13:55:09.994309+00,2019-07-16 13:55:09.994309+00
2046,5f60048d976012e021dcec9e13a45c6d7cbbbd3d,https://www.cfr.org/interactive/cyber-operations/emissary-panda,chinese threat group that has extensively used strategic web compromises to target victims.,misp_galaxy_external_reference,2019-07-16 13:55:17.753247+00,2019-07-16 13:55:17.753247+00
2056,e25ba9eb365fb2b59e52a7fb93e14c0bef7829cc,https://www.cfr.org/interactive/cyber-operations/oilrig,"oilrig is an iranian threat group operating primarily in the middle east by targeting organizations in this region that are in a variety of different industries; however, this group has occasionally targeted organizations outside of the middle east as well. it also appears oilrig carries out supply chain attacks, where the threat group leverages the trust relationship between organizations to attack their primary targets. 

oilrig is an active and organized threat group, which is evident based on their systematic targeting of specific organizations that appear to be carefully chosen for strategic purposes. attacks attributed to this group primarily rely on social engineering to exploit the human rather than software vulnerabilities; however, on occasion this group has used recently patched vulnerabilities in the delivery phase of their attacks. the lack of software vulnerability exploitation does not necessarily suggest a lack of sophistication, as oilrig has shown maturity in other aspects of their operations. such maturities involve:

-organized evasion testing used the during development of their tools.
-use of custom dns tunneling protocols for command and control (c2) and data exfiltration.
-custom web-shells and backdoors used to persistently access servers.

oilrig relies on stolen account credentials for lateral movement. after oilrig gains access to a system, they use credential dumping tools, such as mimikatz, to steal credentials to accounts logged into the compromised system. the group uses these credentials to access and to move laterally to other systems on the network. after obtaining credentials from a system, operators in this group prefer to use tools other than their backdoors to access the compromised systems, such as remote desktop and putty. oilrig also uses phishing sites to harvest credentials to individuals at targeted organizations to gain access to internet accessible resources, such as outlook web access.",misp_galaxy_external_reference,2019-07-16 13:55:45.525095+00,2019-07-16 13:55:45.525095+00
2076,5784919a9445fff9934c4c9b17c1e9fcbfdcde6d,https://www.cfr.org/interactive/cyber-operations/copykittens,"",misp_galaxy_external_reference,2019-07-16 13:57:29.351295+00,2019-07-16 13:57:29.351295+00
2079,9b8f45494727eb33af846d8c8d826decfe3fd510,https://www.cfr.org/interactive/cyber-operations/sowbug,sowbug has been conducting highly targeted cyber attacks against organizations in south america and southeast asia and appears to be heavily focused on foreign policy institutions and diplomatic targets. sowbug has been seen mounting classic espionage attacks by stealing documents from the organizations it infiltrates. ,misp_galaxy_external_reference,2019-07-16 13:57:38.891459+00,2019-07-16 13:57:38.891459+00
2081,7221a07d841a974dad45092a676c5a2865b83928,https://www.cfr.org/interactive/cyber-operations/muddywater,"the muddywater attacks are primarily against middle eastern nations. however, we have also observed attacks against surrounding nations and beyond, including targets in india and the usa. muddywater attacks are characterized by the use of a slowly evolving powershell-based first stage backdoor we call “powerstats”. despite broad scrutiny and reports on muddywater attacks, the activity continues with only incremental changes to the tools and techniques.",misp_galaxy_external_reference,2019-07-16 13:57:41.402648+00,2019-07-16 13:57:41.402648+00
2087,6e8352fa08bb73055d3d2e86552ecfb32e0b3ee7,https://www.bleepingcomputer.com/news/security/report-ties-north-korean-attacks-to-new-malware-linked-by-word-macros/,"apt37 has likely been active since at least 2012 and focuses on targeting the public and private sectors primarily in south korea. in 2017, apt37 expanded its targeting beyond the korean peninsula to include japan, vietnam and the middle east, and to a wider range of industry verticals, including chemicals, electronics, manufacturing, aerospace, automotive and healthcare entities",misp_galaxy_external_reference,2019-07-16 13:58:10.732219+00,2019-07-16 13:58:10.732219+00
2092,032f8e165bd20ae3ef01787a3866f10ddfccffe3,https://www.cfr.org/interactive/cyber-operations/apt-34,"since at least 2014, an iranian threat group tracked by fireeye as apt34 has conducted reconnaissance aligned with the strategic interests of iran. the group conducts operations primarily in the middle east, targeting financial, government, energy, chemical, telecommunications and other industries. repeated targeting of middle eastern financial, energy and government organizations leads fireeye to assess that those sectors are a primary concern of apt34. the use of infrastructure tied to iranian operations, timing and alignment with the national interests of iran also lead fireeye to assess that apt34 acts on behalf of the iranian government.",misp_galaxy_external_reference,2019-07-16 13:58:26.34378+00,2019-07-16 13:58:26.34378+00
2095,f5dc3fa84d7ccb93a532504807e2b7618a9eddd5,https://www.cfr.org/interactive/cyber-operations/rancor,"the rancor group’s attacks use two primary malware families which are naming ddkong and plaintee. ddkong is used throughout the campaign and plaintee appears to be new addition to these attackers’ toolkit.  countries unit 42 has identified as targeted by rancor with these malware families include, but are not limited to singapore and cambodia.",misp_galaxy_external_reference,2019-07-16 13:58:30.346628+00,2019-07-16 13:58:30.346628+00
2098,e24a077f2313e31bb63133e3a357f1ee7a9c6a71,https://www.cfr.org/interactive/cyber-operations/thrip,"this threat actor targets organizations in the satellite communications, telecommunications, geospatial-imaging, and defense sectors in the united states and southeast asia for espionage purposes.",misp_galaxy_external_reference,2019-07-16 13:58:42.847724+00,2019-07-16 13:58:42.847724+00
2114,82b0b6395314c02b199d11305098f54fbd5593ad,http://www.mcafee.com/us/resources/white-papers/wp-operation-shady-rat.pdf,"",groups_and_operations_sheet,2019-07-16 13:59:11.859006+00,2019-07-16 13:59:11.859006+00
2205,2f1997114454d0ddca12a62a6bc86b2da1c5e75c,https://webcache.googleusercontent.com/search?q=cache:dicnr9-ekkyj:https://securelist.com/files/2017/03/report_shamoon_stonedrill_final.pdf+&cd=6&hl=en&ct=clnk&gl=ie,"",groups_and_operations_sheet,2019-07-16 14:12:40.358765+00,2019-07-16 14:12:40.358765+00
2230,ead85753dcf52a42f9be93eb371b6d4e8092625e,https://webcache.googleusercontent.com/search?q=cache:wmkxjorbekij:https://securityintelligence.com/x-force-iris-identifies-fin6-activity-on-pos-networks/+&cd=1&hl=en&ct=clnk&gl=uk&client=firefox-b,"",groups_and_operations_sheet,2019-07-16 14:15:08.344473+00,2019-07-16 14:15:08.344473+00
2655,19c86d0d8899c30e8919db1243d3278e8665d43f,https://cert.gov.il/updates/alerts/siteassets/cert-il-alert-w-120.pdf,"oilrig is an iranian threat group operating primarily in the middle east by targeting organizations in this region that are in a variety of different industries; however, this group has occasionally targeted organizations outside of the middle east as well. it also appears oilrig carries out supply chain attacks, where the threat group leverages the trust relationship between organizations to attack their primary targets. 

oilrig is an active and organized threat group, which is evident based on their systematic targeting of specific organizations that appear to be carefully chosen for strategic purposes. attacks attributed to this group primarily rely on social engineering to exploit the human rather than software vulnerabilities; however, on occasion this group has used recently patched vulnerabilities in the delivery phase of their attacks. the lack of software vulnerability exploitation does not necessarily suggest a lack of sophistication, as oilrig has shown maturity in other aspects of their operations. such maturities involve:

-organized evasion testing used the during development of their tools.
-use of custom dns tunneling protocols for command and control (c2) and data exfiltration.
-custom web-shells and backdoors used to persistently access servers.

oilrig relies on stolen account credentials for lateral movement. after oilrig gains access to a system, they use credential dumping tools, such as mimikatz, to steal credentials to accounts logged into the compromised system. the group uses these credentials to access and to move laterally to other systems on the network. after obtaining credentials from a system, operators in this group prefer to use tools other than their backdoors to access the compromised systems, such as remote desktop and putty. oilrig also uses phishing sites to harvest credentials to individuals at targeted organizations to gain access to internet accessible resources, such as outlook web access.",misp_galaxy_external_reference,2019-07-17 13:09:31.305255+00,2019-07-17 13:09:31.305255+00
2751,6f556834ae3b64e3965de2f6ab8e5617e80311fe,http://www.mcafee.com/us/resources/white-papers/wp-global-energy-cyberattacks-night-dragon.pdf,"",groups_and_operations_sheet,2019-07-17 13:18:06.808093+00,2019-07-17 13:18:06.808093+00
